X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
50518,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,TRAX INTERNATIONAL CORPORATION,8337 W SUNSET RD STE 250,LAS VEGAS,NV,89113,8000: National Aeronautics and Space Administration,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,9176222.55,"IGF::OT::IGF GODDARD LOGISTICS AND TECHNICAL INFORMATION SERVICES--TO SUPPORT THE MISSION FOR THE INFORMATION AND LOGISTICS MANAGEMENT DIVISION BY PROVIDING LOGISTICS SERVICES SUPPORT, TECHNICAL INFORMATION MANAGEMENT AND OTHER SERVICES TO GODDARD SPACE FLIGHT CENTER (GSFC) AT ITS GREENBELT, MD AND WALLOPS ISLAND, VA LOCATIONS AND TO NASA HEADQUARTERS. THESE SERVICES SHALL BE PROVIDED TO BOTH INSTITUTIONAL AND TECHNICAL PROGRAMS/PROJECTS, AND INCLUDE: PROJECT SUPPORT, SUPPLY MANAGEMENT, TRANSPORTATION, EQUIPMENT MANAGEMENT, MANAGEMENT SERVICES, CREATIVE SERVICES, AND AUDIO VISUAL SERVICES.",NA,GREENBELT,MD,MD05,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,e56be66bd4154ce792b3f955e00157a1,"LAS VEGAS, NV","GREENBELT, MD",notInBeltway,-115.1398296,36.1699412,-76.8755282,39.0045544,notInBeltway,0,0,National Aeronautics and Space Administration
50583,2100: DEPT OF THE ARMY,9700: Department of Defense,CSC GOVERNMENT SOLUTIONS LLC,15000 CONFERENCE CENTER DR,CHANTILLY,VA,20151,9700: Department of Defense,2100: DEPT OF THE ARMY,8930267.81,IGF::OT::IGF HOSTING RESOURCE SERVICES,NA,FALLS CHURCH,VA,VA11,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,a0fc12c52b0443d9adb1b9de10577f28,"CHANTILLY, VA","FALLS CHURCH, VA",notInBeltway,-77.4310992,38.8942786,-77.1710914,38.882334,inBeltway,0,8930267.81,Department of Defense
51214,2100: DEPT OF THE ARMY,9700: Department of Defense,CSC GOVERNMENT SOLUTIONS LLC,15000 CONFERENCE CENTER DR,CHANTILLY,VA,20151,9700: Department of Defense,2100: DEPT OF THE ARMY,14715603,IGF::OT::IGF EXERCISE THE FULL OPTION PERIOD FOUR AND INCORPORATED UPDATED PWS AND CDRLS,NA,MARLTON,NJ,NJ03,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,401cc4ef1d5c401196020768e42f10be,"CHANTILLY, VA","MARLTON, NJ",notInBeltway,-77.4310992,38.8942786,-74.9218324,39.8912248,inBeltway,0,14715603,Department of Defense
51215,2100: DEPT OF THE ARMY,9700: Department of Defense,CSC GOVERNMENT SOLUTIONS LLC,15000 CONFERENCE CENTER DR,CHANTILLY,VA,20151,9700: Department of Defense,2100: DEPT OF THE ARMY,9259757.02,"IGF::OT::IGF PROVIDE FUNDING FOR CLINS 1500 (MODERNIZATION), 1502 (TRAVEL) AND 1505 (FEE). NO COST EXTENSION TO DISA MIGRATION OPTION CLINS. INCORPORATE UPDATED PWS",NA,MARLTON,NJ,NJ03,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,5dbdeba1c4fa49cd9bd6448f2eaea615,"CHANTILLY, VA","MARLTON, NJ",notInBeltway,-77.4310992,38.8942786,-74.9218324,39.8912248,inBeltway,0,9259757.02,Department of Defense
51637,7012: U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,7000: Department of Homeland Security,"ISYS, LLC",7926 JONES BRANCH DR STE 520,MC LEAN,VA,22102,7000: Department of Homeland Security,7012: U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,12005700,IGF::OT::IGF CELLULAR WIRELESS MANAGED SERVICES FOR OCIO/OPS,NA,WASHINGTON,DC,DC00,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,9cd19c52557945da991020763fb40267,"MC LEAN, VA","WASHINGTON, DC",inBeltway,-77.1772604,38.9338676,-77.0368707,38.9071923,inBeltway,12005700,12005700,Department of Homeland Security
51922,97DH: DEFENSE HEALTH AGENCY (DHA),9700: Department of Defense,"SEKON ENTERPRISE, INC.",2250 CORPORATE PARK ST STE 205,HERNDON,VA,20171,9700: Department of Defense,97DH: DEFENSE HEALTH AGENCY (DHA),28800198.04,IGF::OT::IGF ENGINEERING CONFIGURATION CYBER-SECURITY MANAGEMENT SUPPORT SERVICES,NA,ARLINGTON,VA,VA08,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,c83f3cc5a3344a908f16c4adaa6b0cb9,"HERNDON, VA","ARLINGTON, VA",notInBeltway,-77.3860976,38.9695545,-77.0909809,38.8816208,inBeltway,0,28800198.04,Department of Defense
52006,6953: FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION,6900: Department of Transportation,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,MCLEAN,VA,22102,6900: Department of Transportation,6953: FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION,13313299.6,IGF::CT::IGF FOR CRITICAL FUNCTIONS FOR IT SUPPORT SERVICES THE PURPOSE OF THIS PR IS TO FUND OPTION PERIOD 1.,NA,WASHINGTON,DC,DC00,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,a64e97c6a9c440efac3c68298b930df8,"MCLEAN, VA","WASHINGTON, DC",inBeltway,-77.1772604,38.9338676,-77.0368707,38.9071923,inBeltway,13313299.6,13313299.6,Department of Transportation
52085,97DH: DEFENSE HEALTH AGENCY (DHA),9700: Department of Defense,BOOZ ALLEN HAMILTON INC.,8283 GREENSBORO DR,MCLEAN,VA,22102,9700: Department of Defense,97DH: DEFENSE HEALTH AGENCY (DHA),10693483.64,IGF::OT::IGF MILITARY HEALTH SYSTEM (MHS) REVIEW&HIGH RELIABILITY ORGANIZATION (HRO) PROGRAM INTEGRATION OFFICE (PIO) SUPPORT SERVICES,NA,FALLS CHURCH,VA,VA08,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,698eeda7d0db444f82abc75bf22ebf77,"MCLEAN, VA","FALLS CHURCH, VA",inBeltway,-77.1772604,38.9338676,-77.1710914,38.882334,inBeltway,10693483.64,10693483.64,Department of Defense
52844,2100: DEPT OF THE ARMY,9700: Department of Defense,WALSH HEALTHCARE LOGISTICS,929 W ADAMS ST,CHICAGO,IL,60607,9700: Department of Defense,2100: DEPT OF THE ARMY,8173015,EQUIPMENT PURCHASING JBSA IV IGF::OT::IGF,NA,SAN ANTONIO,TX,TX23,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,632232ac9567420a9d12c9bf5e1a7c3a,"CHICAGO, IL","SAN ANTONIO, TX",notInBeltway,-87.6297982,41.8781136,-98.4936282,29.4241219,notInBeltway,0,0,Department of Defense
689,97DH: DEFENSE HEALTH AGENCY (DHA),9700: Department of Defense,"LEIDOS, INC.",11951 FREEDOM DR,RESTON,VA,20190,9700: Department of Defense,97DH: DEFENSE HEALTH AGENCY (DHA),56070434.39,IGF::OT::IGF THIS CONTRACT PROVIDES OVERALL MAINTENANCE AND SUSTAINMENT OF THE COMPOSITE HEALTH CARE SYSTEM AND ARMED FORCES HEALTH LONGITUDINAL TECHNOLOGY APPLICATION SYNCHRONIZED BASELINES.,NA,FALLS CHURCH,VA,VA08,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,0a781f925bee4103af14a9301bdd881c,"RESTON, VA","FALLS CHURCH, VA",notInBeltway,-77.3570028,38.9586307,-77.1710914,38.882334,inBeltway,0,56070434.39,Department of Defense
1189,2100: DEPT OF THE ARMY,9700: Department of Defense,RAYTHEON COMPANY,1001 BOSTON POST RD E,MARLBOROUGH,MA,01752,9700: Department of Defense,2100: DEPT OF THE ARMY,81508907,"IGF::OT::IGF SOLE SOURCE TASK ORDER TO RAYTHEON COMPANY. UPGRADE TO STINGER FIM-92F BLK I MISSILES, STINGER GRIPSTOCKS, AND SUPPORTING ITEMS STINGER ASSETS FOR FINLAND.",NA,MARLBOROUGH,MA,MA03,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,b50d9540b51148a2b633fdb1f5321806,"MARLBOROUGH, MA","MARLBOROUGH, MA",notInBeltway,-71.5522874,42.3459271,-71.5522874,42.3459271,notInBeltway,0,0,Department of Defense
1262,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,L-3 COMMUNICATIONS CORPORATION,10001 JACK FINNEY BLVD,GREENVILLE,TX,75402,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,223e5,"IGF::CT::IGF BIG SAFARI, ACAT III, FY16 LIFE CYCLE SUPPORT",NA,GREENVILLE,TX,TX04,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,4915e6f6df104a0a9e74850a7511def2,"GREENVILLE, TX","GREENVILLE, TX",notInBeltway,-96.1108066,33.1384488,-96.1108066,33.1384488,notInBeltway,0,0,Department of Defense
1731,2100: DEPT OF THE ARMY,9700: Department of Defense,BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,450 PULASKI RD,GREENLAWN,NY,11740,9700: Department of Defense,2100: DEPT OF THE ARMY,15661346,IGF::OT::IGF ORGANIC DEPOT REPAIR CAPABILITY STANDUP AN/APX118 123 123A,NA,GREENLAWN,NY,NY03,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,e26e307fa52c4430aef0e9103e6e0da6,"GREENLAWN, NY","GREENLAWN, NY",notInBeltway,-73.3651185,40.8689871,-73.3651185,40.8689871,notInBeltway,0,0,Department of Defense
3706,2100: DEPT OF THE ARMY,9700: Department of Defense,AASKI TECHNOLOGY INC,804C W PARK AVE,OCEAN,NJ,07712,9700: Department of Defense,2100: DEPT OF THE ARMY,19389934.96,IGF::OT::IGF DEFINITIZATION OF EXTENSION ON CONTRACT W15P7TDD421 0006,NA,OCEAN,NJ,NJ04,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,20d48617cada4fe18817f46d042821f1,"OCEAN, NJ","OCEAN, NJ",notInBeltway,-74.029843,40.2479729,-74.029843,40.2479729,notInBeltway,0,0,Department of Defense
3725,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,50447971.91,IGF::OT::IGF CONTRACTOR LOGISTICS SUPPORT FOR LITENING POD SYSTEM,NA,ROLLING MEADOWS,IL,IL08,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,ad27f5432e4d4fe5a3f21d82e5597590,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
4349,1700: DEPT OF THE NAVY,9700: Department of Defense,"GENERAL DYNAMICS ADVANCED INFORMATION SYSTEMS, INC.",100 PLASTICS AVE,PITTSFIELD,MA,01201,9700: Department of Defense,1700: DEPT OF THE NAVY,21220821,IGF::OT::IGF,NA,PITTSFIELD,MA,MA01,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,607f91e1a17648fa963cf5cbf6c083a7,"PITTSFIELD, MA","PITTSFIELD, MA",notInBeltway,-73.2453824,42.4500845,-73.2453824,42.4500845,notInBeltway,0,0,Department of Defense
5977,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,OKLAHOMA CITY,OK,73135,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,23436726.4,IGF::OT::IGF ENGINEERING SERVICES FOR B-1,NA,OKLAHOMA CITY,OK,OK04,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,2829e791eab94764ae64f3cc75f3f586,"OKLAHOMA CITY, OK","OKLAHOMA CITY, OK",notInBeltway,-97.5164276,35.4675602,-97.5164276,35.4675602,notInBeltway,0,0,Department of Defense
6025,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,L-3 COMMUNICATIONS CORPORATION,10001 JACK FINNEY BLVD,GREENVILLE,TX,75402,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,37849886,IGF::OT::IGF ACAT III LIFE CYCLE LAB SUSTAINMENT,NA,GREENVILLE,TX,TX04,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,1e6b06e8375d4a61b495d62e99744418,"GREENVILLE, TX","GREENVILLE, TX",notInBeltway,-96.1108066,33.1384488,-96.1108066,33.1384488,notInBeltway,0,0,Department of Defense
6185,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,THE BOEING COMPANY,6001 S AIR DEPOT BLVD,OKLAHOMA CITY,OK,73135,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,19417722,IGF::OT::IGF B-52 ENGINEERING SUSTAINMENT PROGRAM,NA,OKLAHOMA CITY,OK,OK04,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,b2870d3743cd4d81be88e01d7a6147c0,"OKLAHOMA CITY, OK","OKLAHOMA CITY, OK",notInBeltway,-97.5164276,35.4675602,-97.5164276,35.4675602,notInBeltway,0,0,Department of Defense
6242,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",14200 KIRKHAM WAY,POWAY,CA,92064,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,27787416,IGF::OT::IGF CONTRACTOR LOGISTICS SUPPORT AND SUSTAINMENT FOR THE PREDATOR/REAPER PROGRAM,NA,POWAY,CA,CA52,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,e4666b8451e94a45a278f932815b7b56,"POWAY, CA","POWAY, CA",notInBeltway,-117.0358646,32.9628232,-117.0358646,32.9628232,notInBeltway,0,0,Department of Defense
6714,1700: DEPT OF THE NAVY,9700: Department of Defense,"OCEANEERING INTERNATIONAL, INC.",700 ROSEMONT AVE,CHESAPEAKE,VA,23324,9700: Department of Defense,1700: DEPT OF THE NAVY,17288736,IGF::OT::IGF ENGINEERING AND TECHNICAL SERVICES,NA,PHILADELPHIA,PA,PA01,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,5ff3ec7732994da4b8f27a2d51ae2d67,"CHESAPEAKE, VA","PHILADELPHIA, PA",notInBeltway,-76.2874927,36.7682088,-75.1652215,39.9525839,notInBeltway,0,0,Department of Defense
7097,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,19209760,IGF::OT::IGF B-2 PERFORMANCE-BASED LOGISTICS (PBL) SUSTAINING ENGINEERING (SE) SUSTAINMENT.,NA,PALMDALE,CA,CA25,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,212d2235caaa4e54bb3a127a87661468,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
8448,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"BOEING COMPANY, THE",900 N SEPULVEDA BLVD,EL SEGUNDO,CA,90245,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,20143907.03,IGF::OT::IGF SPACE BASED SPACE SURVEILLANCE - INCREMENTAL FUNDING,NA,EL SEGUNDO,CA,CA33,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,775e0a7a32ed4f6eaefec5079d8a966d,"EL SEGUNDO, CA","EL SEGUNDO, CA",notInBeltway,-118.4164652,33.9191799,-118.4164652,33.9191799,notInBeltway,0,0,Department of Defense
8469,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,JACOBS TECHNOLOGY INC.,600 WILLIAM NORTHERN BLVD,TULLAHOMA,TN,37388,8000: National Aeronautics and Space Administration,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,38130160,"IGF::CL,CT::IGF ENGINEERING AND SCIENCE SERVICES AND SKILLS AUGMENTATION (ESSSA)",NA,HUNTSVILLE,AL,AL05,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,7704ef6a53044a04be2283c90f6917e4,"TULLAHOMA, TN","HUNTSVILLE, AL",notInBeltway,-86.2094342,35.3620235,-86.5861037,34.7303688,notInBeltway,0,0,National Aeronautics and Space Administration
8928,6920: FEDERAL AVIATION ADMINISTRATION,6900: Department of Transportation,RAYTHEON COMPANY,1001 BOSTON POST RD E,MARLBOROUGH,MA,01752,6900: Department of Transportation,6920: FEDERAL AVIATION ADMINISTRATION,24184056,TAMR P3S2 FUNDING TO RAYTHEON FOR CCP-1000 IGF::CL::IGF,NA,WASHINGTON,DC,DC00,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,ce1e1bdfee8a4e699b55f1ec9d2df072,"MARLBOROUGH, MA","WASHINGTON, DC",notInBeltway,-71.5522874,42.3459271,-77.0368707,38.9071923,notInBeltway,0,0,Department of Transportation
9115,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,L-3 COMMUNICATIONS CORPORATION,10001 JACK FINNEY BLVD,GREENVILLE,TX,75402,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,25648585,IGF::CT::IGF ACAT III BIG SAFARI RJ CONTRACTOR FIELD SERVICE,NA,GREENVILLE,TX,TX04,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,6f86afa85d3e48ec9e43fea0633ad331,"GREENVILLE, TX","GREENVILLE, TX",notInBeltway,-96.1108066,33.1384488,-96.1108066,33.1384488,notInBeltway,0,0,Department of Defense
9497,97JC: MISSILE DEFENSE AGENCY (MDA),9700: Department of Defense,PARSONS GOVERNMENT SERVICES INC.,25531 COMMERCENTRE DR STE 120,LAKE FOREST,CA,92630,9700: Department of Defense,97JC: MISSILE DEFENSE AGENCY (MDA),18888510,IGF::OT::IGF MR # 1459,NA,HUNTSVILLE,AL,AL05,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,fd630dec80e4424f982b5112b8ecf34a,"LAKE FOREST, CA","HUNTSVILLE, AL",notInBeltway,-117.6861023,33.6469437,-86.5861037,34.7303688,notInBeltway,0,0,Department of Defense
10852,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",14200 KIRKHAM WAY,POWAY,CA,92064,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,192480134,IGF::OT::IGF CONTRACTOR LOGISTICS SUPPORT AND SUSTAINMENT FOR THE PREDATOR/REAPER REMOTELY PILOTED AIRCRAFT PROGRAM,NA,POWAY,CA,CA52,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,e105ba0749874d7485b8e7ac08248431,"POWAY, CA","POWAY, CA",notInBeltway,-117.0358646,32.9628232,-117.0358646,32.9628232,notInBeltway,0,0,Department of Defense
11079,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: U.S. Agency for International Development,"CHEMONICS INTERNATIONAL, INC",1717 H ST NW STE 1,WASHINGTON,DC,20006,7200: U.S. Agency for International Development,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,5e7,IGF::CT::IGF GHSC IDIQ - HIV/AIDS TASK ORDER,NA,WASHINGTON,DC,DC00,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,2e59e4cf58fb4fdc84ad353818ec0e3f,"WASHINGTON, DC","WASHINGTON, DC",inBeltway,-77.0368707,38.9071923,-77.0368707,38.9071923,inBeltway,5e7,5e7,U.S. Agency for International Development
11081,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: U.S. Agency for International Development,"CHEMONICS INTERNATIONAL, INC",1717 H ST NW STE 1,WASHINGTON,DC,20006,7200: U.S. Agency for International Development,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,22761386,IGF::OT::IGF PRH/CSL -- GHSC-PSM; CHEMONICS AID-OAA-I-15-00004/AID-OAA-TO-15- 00010- PRH TASK ORDER,NA,WASHINGTON,DC,DC00,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,14e2bef271e0410282a96c3ffb7035e3,"WASHINGTON, DC","WASHINGTON, DC",inBeltway,-77.0368707,38.9071923,-77.0368707,38.9071923,inBeltway,22761386,22761386,U.S. Agency for International Development
11099,97JC: MISSILE DEFENSE AGENCY (MDA),9700: Department of Defense,PARSONS GOVERNMENT SERVICES INC.,25531 COMMERCENTRE DR STE 120,LAKE FOREST,CA,92630,9700: Department of Defense,97JC: MISSILE DEFENSE AGENCY (MDA),16110747,IGF::OT::IGF DT-01-14,NA,HUNTSVILLE,AL,AL05,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,97d444abbb29404f9ab39bbf06a198ab,"LAKE FOREST, CA","HUNTSVILLE, AL",notInBeltway,-117.6861023,33.6469437,-86.5861037,34.7303688,notInBeltway,0,0,Department of Defense
11238,97JC: MISSILE DEFENSE AGENCY (MDA),9700: Department of Defense,PARSONS GOVERNMENT SERVICES INC.,25531 COMMERCENTRE DR STE 120,LAKE FOREST,CA,92630,9700: Department of Defense,97JC: MISSILE DEFENSE AGENCY (MDA),35408790,"IGF::OT::IGF AB, TC, TH, GM, DV, DE LABOR",NA,HUNTSVILLE,AL,AL05,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,51e37974cc854da5af37b3032559c57a,"LAKE FOREST, CA","HUNTSVILLE, AL",notInBeltway,-117.6861023,33.6469437,-86.5861037,34.7303688,notInBeltway,0,0,Department of Defense
12351,1700: DEPT OF THE NAVY,9700: Department of Defense,"GENERAL DYNAMICS ADVANCED INFORMATION SYSTEMS, INC.",100 PLASTICS AVE,PITTSFIELD,MA,01201,9700: Department of Defense,1700: DEPT OF THE NAVY,58535146,IGF::OT::IGF,NA,PITTSFIELD,MA,MA01,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,0d11d4f483764ac19312bc8154511c57,"PITTSFIELD, MA","PITTSFIELD, MA",notInBeltway,-73.2453824,42.4500845,-73.2453824,42.4500845,notInBeltway,0,0,Department of Defense
12352,1700: DEPT OF THE NAVY,9700: Department of Defense,"GENERAL DYNAMICS ADVANCED INFORMATION SYSTEMS, INC.",100 PLASTICS AVE,PITTSFIELD,MA,01201,9700: Department of Defense,1700: DEPT OF THE NAVY,15478764,IGF::OT::IGF,NA,PITTSFIELD,MA,MA01,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,2be84743f1ca413aaf0923d6d5d487a0,"PITTSFIELD, MA","PITTSFIELD, MA",notInBeltway,-73.2453824,42.4500845,-73.2453824,42.4500845,notInBeltway,0,0,Department of Defense
13168,97ZS: U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700: Department of Defense,"ROCKWELL COLLINS, INC.",400 COLLINS RD NE,CEDAR RAPIDS,IA,52498,9700: Department of Defense,97ZS: U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),17416975.06,IGF::OT::IGF,NA,CEDAR RAPIDS,IA,IA01,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,7722a6f7be8e4a1e9fd79c49909ce6e8,"CEDAR RAPIDS, IA","CEDAR RAPIDS, IA",notInBeltway,-91.6656232,41.9778795,-91.6656232,41.9778795,notInBeltway,0,0,Department of Defense
14300,1700: DEPT OF THE NAVY,9700: Department of Defense,ALION - IPS CORPORATION,10 WEST 35TH ST,CHICAGO,IL,60616,9700: Department of Defense,1700: DEPT OF THE NAVY,52259719,"IGF::OT::IGF THE CONTRACTOR SHALL SUPPLY PROGRAM, TECHNICAL, BUSINESS AND FINANCIAL, LOGISTICS, AND ADMINISTRATIVE SUPPORT SERVICES FOR THE DEPUTY COMMANDER FOR SURFACE WARFARE (SEA 21), NAVAL SEA SYSTEMS COMMAND. SEA 21 MANAGES THE LIFECYCLE MAINTENANCE AND MODERNIZATION OF ALL NON-NUCLEAR U.S. NAVY IN-SERVICE SURFACE SHIPS WITH THE EXCEPTION OF LITTORAL COMBAT SHIPS.",NA,WASHINGTON NAVY YARD,DC,DC00,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,ef0bac3cfcf84259918d4eae2c8d0aa6,"CHICAGO, IL","WASHINGTON NAVY YARD, DC",notInBeltway,-87.6297982,41.8781136,-76.9945473,38.8746334,notInBeltway,0,0,Department of Defense
14545,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",14200 KIRKHAM WAY,POWAY,CA,92064,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,49893744,IGF::OT::IGF CONTRACTOR LOGISTICS SERVICES (CLS) FOR MQ-1 PREDATOR/MQ-9 REAPER PROGRAM,NA,POWAY,CA,CA52,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,15d4d1c14b0c4bbf9fba2a5c841e4b24,"POWAY, CA","POWAY, CA",notInBeltway,-117.0358646,32.9628232,-117.0358646,32.9628232,notInBeltway,0,0,Department of Defense
14660,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: U.S. Agency for International Development,"CHEMONICS INTERNATIONAL, INC",1717 H ST NW STE 1,WASHINGTON,DC,20006,7200: U.S. Agency for International Development,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,74165423,IGF::OT::IGF GHSC PSM IDIQ - MALARIA TASK ORDER,NA,WASHINGTON,DC,DC00,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,fd8a9d5edfb04d4895781a3ed2e46bcb,"WASHINGTON, DC","WASHINGTON, DC",inBeltway,-77.0368707,38.9071923,-77.0368707,38.9071923,inBeltway,74165423,74165423,U.S. Agency for International Development
15079,2100: DEPT OF THE ARMY,9700: Department of Defense,"LOCKHEED MARTIN INTEGRATED SYSTEMS, INC.",3000 LINCOLN DR E,MARLTON,NJ,08053,9700: Department of Defense,2100: DEPT OF THE ARMY,71913646.08,"IGF::OT::IGF THE PURPOSE OF THIS TASK ORDER IS TO PROVIDE SENSOR SYSTEMS - AERIAL INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE OPERATIONS AND SUSTAINMENT AND CONTRACTOR LOGISTICS SUPPORT (CLS) FOR PRIMARY MISSION EQUIPMENT AND MISSION ESSENTIAL PACKAGES ON MANNED AIRCRAFT.",NA,MARLTON,NJ,NJ03,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,b62777f3252646b794f0bcdffa6c9135,"MARLTON, NJ","MARLTON, NJ",notInBeltway,-74.9218324,39.8912248,-74.9218324,39.8912248,notInBeltway,0,0,Department of Defense
